book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
1Kgs	1	1	וְהַמֶּלֶךְ דָּוִד זָקֵן בָּא בַּיָּמִים וַיְכַסֻּהוּ בַּבְּגָדִים וְלֹא יִחַם לוֹ ׃	ΚΑΙ ὁ βασιλεὺς Δαυεὶδ πρεσβύτερος προβεβηκὼς ἡμέραις, καὶ περιέβαλλον αὐτὸν ἱματίοις, καὶ οὐκ ἐθερμαίνετο.	et rex David senuerat habebatque aetatis plurimos dies cumque operiretur vestibus non calefiebat	Et rex David senuerat, habebatque ætatis plurimos dies: cumque operiretur vestibus, non calefiebat.		Now king David was old and stricken in years; and they covered him with clothes, but he gat no heat.
1Kgs	1	2	וַיֹּאמְרוּ לוֹ עֲבָדָיו יְבַקְשׁוּ לַאדֹנִי הַמֶּלֶךְ נַעֲרָה בְתוּלָה וְעָמְדָה לִפְנֵי הַמֶּלֶךְ וּתְהִי־לוֹ סֹכֶנֶת וְשָׁכְבָה בְחֵיקֶךָ וְחַם לַאדֹנִי הַמֶּלֶךְ ׃	καὶ εἶπον οἱ παῖδες αὐτοῦ Ζητηςάτωσαν τῷ βασιλεῖ παρθένον νεάνιδα, καὶ παραστήσεται τῷ βασιλεῖ καὶ ἔσται αὐτὸν θάλπουσα καὶ κοιμηθήσεται μετ’ αὐτοῦ, καὶ θερμανθήσεται ὁ κύριός μου ὁ βασιλεύς.	dixerunt ergo ei servi sui quaeramus domino nostro regi adulescentulam virginem et stet coram rege et foveat eum dormiatque in sinu tuo et calefaciat dominum nostrum regem	Dixerunt ergo ei servi sui: Quæramus domino nostro regi adolescentulam virginem, et stet coram rege, et foveat eum, dormiatque in sinu suo, et calefaciat dominum nostrum regem.		Wherefore his servants said unto him, Let there be sought for my lord the king a young virgin: and let her stand before the king, and let her cherish him, and let her lie in thy bosom, that my lord the king may get heat.
1Kgs	1	3	וַיְבַקְשׁוּ נַעֲרָה יָפָה בְּכֹל גְּבוּל יִשְׂרָאֵל וַיִּמְצְאוּ אֶת־אֲבִישַׁג הַשּׁוּנַמִּית וַיָּבִאוּ אֹתָהּ לַמֶּלֶךְ ׃	καὶ ἐζήτησαν νεάνιδα καλὴν ἐκ παντὸς ὁρίου Ἰσραήλ· καὶ εὗρον τὴν Ἀβειςὰ τὴν Σωμανεῖτιν, καὶ ἤνεγκαν αὐτὴν πρὸς τὸν βασιλέα.	quaesierunt igitur adulescentulam speciosam in omnibus finibus Israhel et invenerunt Abisag Sunamitin et adduxerunt eam ad regem	Quæsierunt igitur adolescentulam speciosam in omnibus finibus Israël, et invenerunt Abisag Sunamitidem, et adduxerunt eam ad regem.		So they sought for a fair damsel throughout all the coasts of Israel, and found Abishag a Shunammite, and brought her to the king.
1Kgs	1	4	וְהַנַּעֲרָה יָפָה עַד־מְאֹד וַתְּהִי לַמֶּלֶךְ סֹכֶנֶת וַתְּשָׁרְתֵהוּ וְהַמֶּלֶךְ לֹא יְדָעָהּ ׃	καὶ ἡ νεᾶνις καλὴ ἕως σφόδρα· καὶ ἦν θάλπουσα τὸν βασιλέα καὶ ἐλειτούργει αὐτῷ, καὶ ὁ βασιλεὺς οὐκ ἔγνω αὐτήν.	erat autem puella pulchra nimis dormiebatque cum rege et ministrabat ei rex vero non cognovit eam	Erat autem puella pulchra nimis, dormiebatque cum rege, et ministrabat ei: rex vero non cognovit eam.		And the damsel was very fair, and cherished the king, and ministered to him: but the king knew her not.
1Kgs	1	5	וַאֲדֹנִיָּה בֶן־חַגִּית מִתְנַשֵּׂא לֵאמֹר אֲנִי אֶמְלֹךְ וַיַּעַשׂ לוֹ רֶכֶב וּפָרָשִׁים וַחֲמִשִּׁים אִישׁ רָצִים לְפָנָיו ׃	καὶ Ἀδωνείας υἱὸς Ἁγγεὶθ ἐπῄρετο λέγων Ἐγὼ βασιλεύσω· καὶ ἐποίησεν ἑαυτῷ ἅρματα καὶ ἱππεῖς καὶ πεντήκοντα ἄνδρας παρατρέχειν ἔμπροσθεν αὐτοῦ.	Adonias autem filius Aggith elevabatur dicens ego regnabo fecitque sibi currum et equites et quinquaginta viros qui ante eum currerent	Adonias autem filius Haggith elevabatur, dicens: Ego regnabo. Fecitque sibi currus et equites, et quinquaginta viros qui currerent ante eum.		Then Adonijah the son of Haggith exalted himself, saying, I will be king: and he prepared him chariots and horsemen, and fifty men to run before him.
1Kgs	1	6	וְלֹא־עֲצָבוֹ אָבִיו מִיָּמָיו לֵאמֹר מַדּוּעַ כָּכָה עָשִׂיתָ וְגַם־הוּא טוֹב־תֹּאַר מְאֹד וְאֹתוֹ יָלְדָה אַחֲרֵי אַבְשָׁלוֹם ׃	καὶ οὐκ ἀπεκώλυσεν αὐτὸν ὁ πατὴρ αὐτοῦ οὐδέποτε λέγων Διὰ τί σὺ ἐποίησας; καί γε αὐτὸς ὡραῖος τῇ ὄψει σφόδρα, καὶ αὐτὸν ἔτεκεν ὀπίσω Ἀβεσσαλώμ.	nec corripuit eum pater suus aliquando dicens quare hoc fecisti erat autem et ipse pulcher valde secundus natu post Absalom	Nec corripuit eum pater suus aliquando, dicens: Quare hoc fecisti? Erat autem et ipse pulcher valde, secundus natu post Absalom.		And his father had not displeased him at any time in saying, Why hast thou done so? and he also was a very goodly man; and his mother bare him after Absalom.
1Kgs	1	7	וַיִּהְיוּ דְבָרָיו עִם יוֹאָב בֶּן־צְרוּיָה וְעִם אֶבְיָתָר הַכֹּהֵן וַיַּעְזְרוּ אַחֲרֵי אֲדֹנִיָּה ׃	καὶ ἐγένοντο οἱ λόγοι αὐτοῦ μετὰ Ἰωὰβ τοῦ υἱοῦ Σαρουίας καὶ μετὰ Ἀβιαθὰρ τοῦ ἱερέως, καὶ ἐβοήθουν ὀπίσω Ἀδωνειού.	et sermo ei cum Ioab filio Sarviae et cum Abiathar sacerdote qui adiuvabant partes Adoniae	Et sermo ei cum Joab filio Sarviæ, et cum Abiathar sacerdote, qui adjuvabant partes Adoniæ.		And he conferred with Joab the son of Zeruiah, and with Abiathar the priest: and they following Adonijah helped him.
1Kgs	1	8	וְצָדוֹק הַכֹּהֵן וּבְנָיָהוּ בֶן־יְהוֹיָדָע וְנָתָן הַנָּבִיא וְשִׁמְעִי וְרֵעִי וְהַגִּבּוֹרִים אֲשֶׁר לְדָוִד לֹא הָיוּ עִם־אֲדֹנִיָּהוּ ׃	καὶ Σαδὼκ ὁ ἱερεὺς καὶ Βαναίας υἱὸς Ἰωδᾶε καὶ ναθὰν ὁ προφήτης καὶ Σεμεεὶ καὶ Ῥησεὶ καὶ υἱοὺ δυνατοὶ τοῦ Δαυεὶδ οὐκ ἦσαν ὀπίσω Ἀδωνειού.	Sadoc vero sacerdos et Banaias filius Ioiadae et Nathan propheta et Semei et Rhei et robur exercitus David non erat cum Adonia	Sadoc vero sacerdos, et Banaias filius Jojadæ, et Nathan propheta, et Semei et Rei, et robur exercitus David, non erat cum Adonia.		But Zadok the priest, and Benaiah the son of Jehoiada, and Nathan the prophet, and Shimei, and Rei, and the mighty men which belonged to David, were not with Adonijah.
1Kgs	1	9	וַיִּזְבַּח אֲדֹנִיָּהוּ צֹאן וּבָקָר וּמְרִיא עִם אֶבֶן הַזֹּחֶלֶת אֲשֶׁר־אֵצֶל עֵין רֹגֵל וַיִּקְרָא אֶת־כָּל־אֶחָיו בְּנֵי הַמֶּלֶךְ וּלְכָל־אַנְשֵׁי יְהוּדָה עַבְדֵי הַמֶּלֶךְ ׃	καὶ ἐθυςίασεν Ἀδωνειοὺ πρόβατα καὶ μόσχους καὶ ἄρνας μετὰ Αἰθὴ τοῦ Ζωελεθεὶ ὃς ἦν ἐχόμενα τῆς Ῥωγήλ, καὶ ἐκάλεσεν τοὺς ἀδελφοὺς αὐτοῦ καὶ τοὺς ἁδροὺς Ἰούδα, παῖδας τοῦ βασιλέως·	immolatis ergo Adonias arietibus et vitulis et universis pinguibus iuxta lapidem Zoheleth qui erat vicinus fonti Rogel vocavit universos fratres suos filios regis et omnes viros Iuda servos regis	Immolatis ergo Adonias arietibus et vitulis, et universis pinguibus, juxta lapidem Zoheleth, qui erat vicinus fonti Rogel, vocavit universos fratres suos filios regis, et omnes viros Juda servos regis.		And Adonijah slew sheep and oxen and fat cattle by the stone of Zoheleth, which is by Enrogel, and called all his brethren the king's sons, and all the men of Judah the king's servants:
1Kgs	1	10	וְאֶת־נָתָן הַנָּבִיא וּבְנָיָהוּ וְאֶת־הַגִּבּוֹרִים וְאֶת־שְׁלֹמֹה אָחִיו לֹא קָרָא ׃	καὶ τὸν Ναθὰν τὸν προφήτην καὶ Βαναίαν καὶ τοὺς δυνατοὺς καὶ τὸν Σαλωμὼν ἀδελθὸν αὐτοὺ οὐκ ἐκάλεσεν.	Nathan autem prophetam et Banaiam et robustos quosque et Salomonem fratrem suum non vocavit	Nathan autem prophetam, et Banaiam, et robustos quosque, et Salomonem fratrem suum non vocavit.		But Nathan the prophet, and Benaiah, and the mighty men, and Solomon his brother, he called not.
1Kgs	1	11	וַיֹּאמֶר נָתָן אֶל־בַּת־שֶׁבַע אֵם־שְׁלֹמֹה לֵאמֹר הֲלוֹא שָׁמַעַתְּ כִּי מָלַךְ אֲדֹנִיָּהוּ בֶן־חַגִּית וַאֲדֹנֵינוּ דָוִד לֹא יָדָע ׃	καὶ εἶπεν Ναθὰν πρὸς Βηρσάβεε μητέρα Σαλωμὼν λέγων Οὐκ ἤκουσας ὅτι ἐβασίλευσεν Ἀδωνείας υἱὸς Ἁγγείθ, καὶ ὁ κύριος ἡμῶν Δαυεὶδ οὐκ ἔγων;	dixit itaque Nathan ad Bethsabee matrem Salomonis num audisti quod regnaverit Adonias filius Aggith et dominus noster David hoc ignorat	Dixit itaque Nathan ad Bethsabee matrem Salomonis: Num audisti quod regnaverit Adonias filius Haggith, et dominus noster David hoc ignorat?		Wherefore Nathan spake unto Bathsheba the mother of Solomon, saying, Hast thou not heard that Adonijah the son of Haggith doth reign, and David our lord knoweth it not?
1Kgs	1	12	וְעַתָּה לְכִי אִיעָצֵךְ נָא עֵצָה וּמַלְּטִי אֶת־נַפְשֵׁךְ וְאֶת־נֶפֶשׁ בְּנֵךְ שְׁלֹמֹה ׃	καὶ νῦν δεῦρο συμβουλεύσω σοι δὴ συμβουλίαν, καὶ ἐξελοῦ τὴν ψυχήν σου καὶ τὴν ψυχὴν τοῦ υἱοὺ σου Σαλωμών.	nunc ergo veni accipe a me consilium et salva animam tuam filiique tui Salomonis	Nunc ergo veni, accipe consilium a me, et salva animam tuam, filiique tui Salomonis.		Now therefore come, let me, I pray thee, give thee counsel, that thou mayest save thine own life, and the life of thy son Solomon.
1Kgs	1	13	לְכִי וּבֹאִי אֶל־הַמֶּלֶךְ דָּוִד וְאָמַרְתְּ אֵלָיו הֲלֹא־אַתָּה אֲדֹנִי הַמֶּלֶךְ נִשְׁבַּעְתָּ לַאֲמָתְךָ לֵאמֹר כִּי־שְׁלֹמֹה בְנֵךְ יִמְלֹךְ אַחֲרַי וְהוּא יֵשֵׁב עַל־כִּסְאִי וּמַדּוּעַ מָלַךְ אֲדֹנִיָהוּ ׃	δεῖ ρο σύ, κύριέ μου βασιλεῦ, ὤμοσας τῇ δούλῃ σου λέγων ὅτι Ὁ υἱός σου Σαλωμὼν βασιλεύσει μετ’ ἐμέ, καὶ αὐτὸς καθιεῖται ἐπὶ τοῦ θρό9νου μου ; καὶ τί ὅτι ἐβασίλευσεν Ἀδωνείας ;	vade et ingredere ad regem David et dic ei nonne tu domine mi rex iurasti mihi ancillae tuae dicens quod Salomon filius tuus regnabit post me et ipse sedebit in solio meo quare ergo regnavit Adonias	Vade, et ingredere ad regem David, et dic ei: Nonne tu, domine mi rex, jurasti mihi ancillæ tuæ, dicens: Salomon filius tuus regnabit post me, et ipse sedebit in solio meo? quare ergo regnat Adonias?		Go and get thee in unto king David, and say unto him, Didst not thou, my lord, O king, swear unto thine handmaid, saying, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne? why then doth Adonijah reign?
1Kgs	1	14	הִנֵּה עוֹדָךְ מְדַבֶּרֶת שָׁם עִם־הַמֶּלֶךְ וַאֲנִי אָבוֹא אַחֲרַיִךְ וּמִלֵּאתִי אֶת־דְּבָרָיִךְ ׃	καὶ ἰδοὺ ἔτι λαλούσης σου ἐκεῖ μετὰ τοῦ βασιλέως καὶ ἐγὼ εἰσελεύσομαι ὀπίσω καὶ πληρώσω τοὺς λόγους σου.	et adhuc ibi te loquente cum rege ego veniam post te et conplebo sermones tuos	Et adhuc ibi te loquente cum rege, ego veniam post te, et complebo sermones tuos.		Behold, while thou yet talkest there with the king, I also will come in after thee, and confirm thy words.
1Kgs	1	15	וַתָּבֹא בַת־שֶׁבֶע אֶל־הַמֶּלֶךְ הַחַדְרָה וְהַמֶּלֶךְ זָקֵן מְאֹד וַאֲבִישַׁג הַשּׁוּנַמִּית מְשָׁרַת אֶת־הַמֶּלֶךְ ׃	καὶ εἰσῆλθεν Βηρσάβεε πρὸς τὸν βασιλέα εἰς τὸν ταμεῖον· καὶ ὁ βασιλεὺς πρεσβύτης σφόδρα, καὶ Ἀβειςὰ ἡ Σωμανεῖτις ἡ λειτουργοῦσα τῷ βασιλεῖ.	ingressa est itaque Bethsabee ad regem in cubiculo rex autem senuerat nimis et Abisag Sunamitis ministrabat ei	Ingressa est itaque Bethsabee ad regem in cubiculum: rex autem senuerat nimis, et Abisag Sunamitis ministrabat ei.		And Bathsheba went in unto the king into the chamber: and the king was very old; and Abishag the Shunammite ministered unto the king.
1Kgs	1	16	וַתִּקֹּד בַּת־שֶׁבַע וַתִּשְׁתַּחוּ לַמֶּלֶךְ וַיֹּאמֶר הַמֶּלֶךְ מַה־לָּךְ ׃	καὶ ἔκυψεν βηρσάβεε καὶ προσεκύνησεν τῷ βασιλεῖ. καὶ εἶπεν ὁ βασιλεύς Τί ἔστιν σοι ;	inclinavit se Bethsabee et adoravit regem ad quam rex quid tibi inquit vis	Inclinavit se Bethsabee, et adoravit regem. Ad quam rex: Quid tibi, inquit, vis?		And Bathsheba bowed, and did obeisance unto the king. And the king said, What wouldest thou?
1Kgs	1	17	וַתֹּאמֶר לוֹ אֲדֹנִי אַתָּה נִשְׁבַּעְתָּ בַּיהוָה אֱלֹהֶיךָ לַאֲמָתֶךָ כִּי־שְׁלֹמֹה בְנֵךְ יִמְלֹךְ אַחֲרָי וְהוּא יֵשֵׁב עַל־כִּסְאִי ׃	ἡ δὲ εἶπεν Κύριε, σὺ ὤμοσας ἐν τῷ θεῷ σου τῇ δούλῃ σου λέγων ὅτι Ὁ υἱός σου Δαλωμὼν βασιλεύσει μετ’ ἐμέ, καὶ καθήσεται ἐπὶ τοῦ θρόνου μου.	quae respondens ait domine mi tu iurasti per Dominum Deum tuum ancillae tuae Salomon filius tuus regnabit post me et ipse sedebit in solio meo	Quæ respondens, ait: Domine mi, tu jurasti per Dominum Deum tuum ancillæ tuæ: Salomon filius tuus regnabit post me, et ipse sedebit in solio meo.		And she said unto him, My lord, thou swarest by the Lord thy God unto thine handmaid, saying, Assuredly Solomon thy son shall reign after me, and he shall sit upon my throne.
1Kgs	1	18	וְעַתָּה הִנֵּה אֲדֹנִיָּה מָלָךְ וְעַתָּה אֲדֹנִי הַמֶּלֶךְ לֹא יָדָעְתָּ ׃	καὶ νῦν ἰδοὺ Ἀδωνείας ἐβασίλευσεν, καὶ σύ, κύριέ μου βασιλεῦ, οὐκ ἔγνως·	et ecce nunc Adonias regnavit te domine mi rex ignorante	Et ecce nunc Adonias regnat, te, domine mi rex, ignorante.		And now, behold, Adonijah reigneth; and now, my lord the king, thou knowest it not:
1Kgs	1	19	וַיִּזְבַּח שׁוֹר וּמְרִיא־וְצֹאן לָרֹב וַיִּקְרָא לְכָל־בְּנֵי הַמֶּלֶךְ וּלְאֶבְיָתָר הַכֹּהֵן וּלְיֹאָב שַׂר הַצָּבָא וְלִשְׁלֹמֹה עַבְדְּךָ לֹא קָרָא ׃	καὶ ἐθυσίασεν μόσχους καὶ ἄρνας καὶ πρόβατα εἰς πλῆθος, καὶ ἐκάλεσεν πάντας τοὺς υἱοὺς τοῦ βασιλέως καὶ Ἀβιαθὰρ τὸν ἱερέα καὶ Ἰωὰβ τὸν ἄρχοντα τῆς δυνάμεως, καὶ τὸν Σαλωμὼν τὸν δοῦλόν σου οὐκ ἐκάλεσεν.	mactavit boves et pinguia quaeque et arietes plurimos et vocavit omnes filios regis Abiathar quoque sacerdotem et Ioab principem militiae Salomonem autem servum tuum non vocavit	Mactavit boves, et pinguia quæque, et arietes plurimos, et vocavit omnes filios regis, Abiathar quoque sacerdotem, et Joab principem militiæ: Salomonem autem servum tuum non vocavit.		And he hath slain oxen and fat cattle and sheep in abundance, and hath called all the sons of the king, and Abiathar the priest, and Joab the captain of the host: but Solomon thy servant hath he not called.
