book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
2John	1	1			senior electae dominae et natis eius quos ego diligo in veritate et non ego solus sed et omnes qui cognoverunt veritatem	Senior Elect domin, et natis ejus, quos ego diligo in veritate, et non ego solus, sed et omnes qui cognoverunt veritatem,	ο πρεσβυτερος εκλεκτη κυρια και τοις τεκνοις αυτης ους εγω αγαπω εν αληθεια και ουκ εγω μονος αλλα και παντες οι εγνωκοτες την αληθειαν 	The elder unto the elect lady and her children, whom I love in the truth; and not I only, but also all they that have known the truth;
2John	1	2			propter veritatem quae permanet in nobis et nobiscum erit in aeternum	propter veritatem, qu permanet in nobis, et nobiscum erit in ternum.	δια την αληθειαν την μενουσαν εν ημιν και μεθ ημων εσται εις τον αιωνα 	For the truth's sake, which dwelleth in us, and shall be with us for ever.
2John	1	3			sit nobiscum gratia misericordia pax a Deo Patre et a Christo Iesu Filio Patris in veritate et caritate	Sit vobiscum gratia, misericordia, pax a Deo Patre, et a Christo Jesu Filio Patris in veritate, et caritate.	εσται μεθ ημων  υμων  χαρις ελεος ειρηνη παρα θεου πατρος και παρα κυριου ιησου χριστου του υιου του πατρος εν αληθεια και αγαπη 	Grace be with you, mercy, and peace, from God the Father, and from the Lord Jesus Christ, the Son of the Father, in truth and love.
2John	1	4			gavisus sum valde quoniam inveni de filiis tuis ambulantes in veritate sicut mandatum accepimus a Patre	Gavisus sum valde, quoniam inveni de filiis tuis ambulantes in veritate, sicut mandatum accepimus a Patre.	εχαρην λιαν οτι ευρηκα εκ των τεκνων σου περιπατουντας εν αληθεια καθως εντολην ελαβομεν παρα του πατρος 	I rejoiced greatly that I found of thy children walking in truth, as we have received a commandment from the Father.
2John	1	5			et nunc rogo te domina non tamquam mandatum novum scribens tibi sed quod habuimus ab initio ut diligamus alterutrum	Et nunc rogo te domina, non tamquam mandatum novum scribens tibi, sed quod habuimus ab initio, ut diligamus alterutrum.	και νυν ερωτω σε κυρια ουχ ως εντολην γραφω  γραφων  σοι καινην αλλα ην ειχομεν απ αρχης ινα αγαπωμεν αλληλους 	And now I beseech thee, lady, not as though I wrote a new commandment unto thee, but that which we had from the beginning, that we love one another.
2John	1	6			et haec est caritas ut ambulemus secundum mandata eius hoc mandatum est ut quemadmodum audistis ab initio in eo ambuletis	Et hc est caritas, ut ambulemus secundum mandata ejus. Hoc est enim mandatum, ut quemadmodum audistis ab initio, in eo ambuletis.	και αυτη εστιν η αγαπη ινα περιπατωμεν κατα τας εντολας αυτου αυτη εστιν η εντολη καθως ηκουσατε απ αρχης ινα εν αυτη περιπατητε 	And this is love, that we walk after his commandments. This is the commandment, That, as ye have heard from the beginning, ye should walk in it.
2John	1	7			quoniam multi seductores exierunt in mundum qui non confitentur Iesum Christum venientem in carne hic est seductor et antichristus	Quoniam multi seductores exierunt in mundum, qui non confitentur Jesum Christum venisse in carnem: hic est seductor, et antichristus.	οτι πολλοι πλανοι εισηλθον εις τον κοσμον οι μη ομολογουντες ιησουν χριστον ερχομενον εν σαρκι ουτος εστιν ο πλανος και ο αντιχριστος 	For many deceivers are entered into the world, who confess not that Jesus Christ is come in the flesh. This is a deceiver and an antichrist.
2John	1	8			videte vosmet ipsos ne perdatis quae operati estis sed ut mercedem plenam accipiatis	Videte vosmetipsos, ne perdatis qu operati estis: sed ut mercedem plenam accipiatis.	βλεπετε εαυτους ινα μη απολεσωμεν α ειργασαμεθα αλλα μισθον πληρη απολαβωμεν 	Look to yourselves, that we lose not those things which we have wrought, but that we receive a full reward.
2John	1	9			omnis qui praecedit et non manet in doctrina Christi Deum non habet qui permanet in doctrina hic et Filium et Patrem habet	Omnis qui recedit, et non permanet in doctrina Christi, Deum non habet: qui permanet in doctrina, hic et Patrem et Filium habet.	πας ο παραβαινων και μη μενων εν τη διδαχη του χριστου θεον ουκ εχει ο μενων εν τη διδαχη του χριστου ουτος και τον πατερα και τον υιον εχει 	Whosoever transgresseth, and abideth not in the doctrine of Christ, hath not God. He that abideth in the doctrine of Christ, he hath both the Father and the Son.
2John	1	10			si quis venit ad vos et hanc doctrinam non adfert nolite recipere eum in domum nec have ei dixeritis	Si quis venit ad vos, et hanc doctrinam non affert, nolite recipere eum in domum, nec Ave ei dixeritis.	ει τις ερχεται προς υμας και ταυτην την διδαχην ου φερει μη λαμβανετε αυτον εις οικιαν και χαιρειν αυτω μη λεγετε 	If there come any unto you, and bring not this doctrine, receive him not into your house, neither bid him God speed:
2John	1	11			qui enim dicit illi have communicat operibus illius malignis	Qui enim dicit illi Ave, communicat operibus ejus malignis.	ο γαρ λεγων αυτω χαιρειν κοινωνει τοις εργοις αυτου τοις πονηροις 	For he that biddeth him God speed is partaker of his evil deeds.
2John	1	12			plura habens vobis scribere nolui per cartam et atramentum spero enim me futurum apud vos et os ad os loqui ut gaudium vestrum plenum sit	Plura habens vobis scribere, nolui per cartam et atramentum: spero enim me futurum apud vos, et os ad os loqui: ut gaudium vestrum plenum sit.	πολλα εχων υμιν γραφειν ουκ ηβουληθην δια χαρτου και μελανος αλλα ελπιζω ελθειν προς υμας και στομα προς στομα λαλησαι ινα η χαρα ημων η πεπληρωμενη 	Having many things to write unto you, I would not write with paper and ink: but I trust to come unto you, and speak face to face, that our joy may be full.
2John	1	13			salutant te filii sororis tuae electae	Salutant te filii sororis tu Elect.	ασπαζεται σε τα τεκνα της αδελφης σου της εκλεκτης αμην    	The children of thy elect sister greet thee. Amen.
