book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
1Pet	1	1			Petrus apostolus Iesu Christi electis advenis dispersionis Ponti Galatiae Cappadociae Asiae et Bithyniae	Petrus Apostolus Jesu Christi, electis advenis dispersionis Ponti, Galati, Cappadoci, Asi, et Bithyni,	πετρος αποστολος ιησου χριστου εκλεκτοις παρεπιδημοις διασπορας ποντου γαλατιας καππαδοκιας ασιας και βιθυνιας 	Peter, an apostle of Jesus Christ, to the strangers scattered throughout Pontus, Galatia, Cappadocia, Asia, and Bithynia,
1Pet	1	2			secundum praescientiam Dei Patris in sanctificatione Spiritus in oboedientiam et aspersionem sanguinis Iesu Christi gratia vobis et pax multiplicetur	secundum prscientiam Dei Patris, in sanctificationem Spiritus, in obedientiam, et aspersionem sanguinis Jesu Christi. Gratia vobis, et pax multiplicetur.	κατα προγνωσιν θεου πατρος εν αγιασμω πνευματος εις υπακοην και ραντισμον αιματος ιησου χριστου χαρις υμιν και ειρηνη πληθυνθειη 	Elect according to the foreknowledge of God the Father, through sanctification of the Spirit, unto obedience and sprinkling of the blood of Jesus Christ: Grace unto you, and peace, be multiplied.
1Pet	1	3			benedictus Deus et Pater Domini nostri Iesu Christi qui secundum magnam misericordiam suam regeneravit nos in spem vivam per resurrectionem Iesu Christi ex mortuis	Benedictus Deus et Pater Domini nostri Jesu Christi, qui secundum misericordiam suam magnam regeneravit nos in spem vivam, per resurrectionem Jesu Christi ex mortuis,	ευλογητος ο θεος και πατηρ του κυριου ημων ιησου χριστου ο κατα το πολυ αυτου ελεος αναγεννησας ημας εις ελπιδα ζωσαν δι αναστασεως ιησου χριστου εκ νεκρων 	Blessed be the God and Father of our Lord Jesus Christ, which according to his abundant mercy hath begotten us again unto a lively hope by the resurrection of Jesus Christ from the dead,
1Pet	1	4			in hereditatem incorruptibilem et incontaminatam et inmarcescibilem conservatam in caelis in vobis	in hreditatem incorruptibilem, et incontaminatam, et immarcescibilem, conservatam in clis in vobis,	εις κληρονομιαν αφθαρτον και αμιαντον και αμαραντον τετηρημενην εν ουρανοις εις ημας  υμας  	To an inheritance incorruptible, and undefiled, and that fadeth not away, reserved in heaven for you,
1Pet	1	5			qui in virtute Dei custodimini per fidem in salutem paratam revelari in tempore novissimo	qui in virtute Dei custodimini per fidem in salutem, paratam revelari in tempore novissimo.	τους εν δυναμει θεου φρουρουμενους δια πιστεως εις σωτηριαν ετοιμην αποκαλυφθηναι εν καιρω εσχατω 	Who are kept by the power of God through faith unto salvation ready to be revealed in the last time.
1Pet	1	6			in quo exultatis modicum nunc si oportet contristati in variis temptationibus	In quo exsultabis, modicum nunc si oportet contristari in variis tentationibus:	εν ω  αγαλλιασθε ολιγον αρτι ει δεον εστιν λυπηθεντες εν ποικιλοις πειρασμοις 	Wherein ye greatly rejoice, though now for a season, if need be, ye are in heaviness through manifold temptations:
1Pet	1	7			ut probatum vestrae fidei multo pretiosius sit auro quod perit per ignem probato inveniatur in laudem et gloriam et honorem in revelatione Iesu Christi	ut probatio vestr fidei multo pretiosior auro (quod per ignem probatur) inveniatur in laudem, et gloriam, et honorem in revelatione Jesu Christi:	ινα το δοκιμιον υμων της πιστεως πολυ τιμιωτερον χρυσιου του απολλυμενου δια πυρος δε δοκιμαζομενου ευρεθη εις επαινον και τιμην και δοξαν εν αποκαλυψει ιησου χριστου 	That the trial of your faith, being much more precious than of gold that perisheth, though it be tried with fire, might be found unto praise and honour and glory at the appearing of Jesus Christ:
1Pet	1	8			quem cum non videritis diligitis in quem nunc quoque non videntes credentes autem exultatis laetitia inenarrabili et glorificata	quem cum non videritis, diligitis: in quem nunc quoque non videntes creditis: credentes autem exsultabitis ltitia inenarrabili, et glorificata:	ον ουκ ειδοτες  ιδοντες  αγαπατε εις ον αρτι μη ορωντες πιστευοντες δε αγαλλιασθε χαρα ανεκλαλητω και δεδοξασμενη 	Whom having not seen, ye love; in whom, though now ye see him not, yet believing, ye rejoice with joy unspeakable and full of glory:
1Pet	1	9			reportantes finem fidei vestrae salutem animarum	reportantes finem fidei vestr, salutem animarum.	κομιζομενοι το τελος της πιστεως υμων σωτηριαν ψυχων 	Receiving the end of your faith, even the salvation of your souls.
1Pet	1	10			de qua salute exquisierunt atque scrutati sunt prophetae qui de futura in vobis gratia prophetaverunt	De qua salute exquisierunt, atque scrutati sunt prophet, qui de futura in vobis gratia prophetaverunt:	περι ης σωτηριας εξεζητησαν και εξηρευνησαν προφηται οι περι της εις υμας χαριτος προφητευσαντες 	Of which salvation the prophets have enquired and searched diligently, who prophesied of the grace that should come unto you:
