book	chapter	verse	wlc	lxx	vulg	clem	tr	kjv
1Thess	1	1			Paulus et Silvanus et Timotheus ecclesiae Thessalonicensium in Deo Patre et Domino Iesu Christo gratia vobis et pax	Paulus, et Silvanus, et Timotheus ecclesi Thessalonicensium in Deo Patre, et Domino Jesu Christo.	παυλος και σιλουανος και τιμοθεος τη εκκλησια θεσσαλονικεων εν θεω πατρι και κυριω ιησου χριστω χαρις υμιν και ειρηνη απο θεου πατρος ημων και κυριου ιησου χριστου 	Paul, and Silvanus, and Timotheus, unto the church of the Thessalonians which is in God the Father and in the Lord Jesus Christ: Grace be unto you, and peace, from God our Father, and the Lord Jesus Christ.
1Thess	1	2			gratias agimus Deo semper pro omnibus vobis memoriam facientes in orationibus nostris sine intermissione	Gratia vobis, et pax. Gratias agimus Deo semper pro omnibus vobis, memoriam vestri facientes in orationibus nostris sine intermissione,	ευχαριστουμεν τω θεω παντοτε περι παντων υμων μνειαν υμων ποιουμενοι επι των προσευχων ημων 	We give thanks to God always for you all, making mention of you in our prayers;
1Thess	1	3			memores operis fidei vestrae et laboris et caritatis et sustinentiae spei Domini nostri Iesu Christi ante Deum et Patrem nostrum	memores operis fidei vestr, et laboris, et caritatis, et sustinenti spei Domini nostri Jesu Christi, ante Deum et Patrem nostrum:	αδιαλειπτως μνημονευοντες υμων του εργου της πιστεως και του κοπου της αγαπης και της υπομονης της ελπιδος του κυριου ημων ιησου χριστου εμπροσθεν του θεου και πατρος ημων 	Remembering without ceasing your work of faith, and labour of love, and patience of hope in our Lord Jesus Christ, in the sight of God and our Father;
1Thess	1	4			scientes fratres dilecti a Deo electionem vestram	scientes, fratres dilecti a Deo, electionem vestram:	ειδοτες αδελφοι ηγαπημενοι υπο θεου την εκλογην υμων 	Knowing, brethren beloved, your election of God.
1Thess	1	5			quia evangelium nostrum non fuit ad vos in sermone tantum sed et in virtute et in Spiritu Sancto et in plenitudine multa sicut scitis quales fuerimus vobis propter vos	quia Evangelium nostrum non fuit ad vos in sermone tantum, sed et in virtute, et in Spiritu Sancto, et in plenitudine multa, sicut scitis quales fuerimus in vobis propter vos.	οτι το ευαγγελιον ημων ουκ εγενηθη εις υμας εν λογω μονον αλλα και εν δυναμει και εν πνευματι αγιω και εν πληροφορια πολλη καθως οιδατε οιοι εγενηθημεν εν υμιν δι υμας 	For our gospel came not unto you in word only, but also in power, and in the Holy Ghost, and in much assurance; as ye know what manner of men we were among you for your sake.
1Thess	1	6			et vos imitatores nostri facti estis et Domini excipientes verbum in tribulatione multa cum gaudio Spiritus Sancti	Et vos imitatores nostri facti estis, et Domini, excipientes verbum in tribulatione multa, cum gaudio Spiritus Sancti:	και υμεις μιμηται ημων εγενηθητε και του κυριου δεξαμενοι τον λογον εν θλιψει πολλη μετα χαρας πνευματος αγιου 	And ye became followers of us, and of the Lord, having received the word in much affliction, with joy of the Holy Ghost.
1Thess	1	7			ita ut facti sitis forma omnibus credentibus in Macedonia et in Achaia	ita ut facti sitis forma omnibus credentibus in Macedonia, et in Achaia.	ωστε γενεσθαι υμας τυπους πασιν τοις πιστευουσιν εν τη μακεδονια και τη αχαια 	So that ye were ensamples to all that believe in Macedonia and Achaia.
1Thess	1	8			a vobis enim diffamatus est sermo Domini non solum in Macedonia et in Achaia sed in omni loco fides vestra quae est ad Deum profecta est ita ut non sit nobis necesse quicquam loqui	A vobis enim diffamatus est sermo Domini, non solum in Macedonia, et in Achaia, sed et in omni loco fides vestra, qu est ad Deum, profecta est ita ut non sit nobis necesse quidquam loqui.	αφ υμων γαρ εξηχηται ο λογος του κυριου ου μονον εν τη μακεδονια και αχαια αλλα και εν παντι τοπω η πιστις υμων η προς τον θεον εξεληλυθεν ωστε μη χρειαν ημας εχειν λαλειν τι 	For from you sounded out the word of the Lord not only in Macedonia and Achaia, but also in every place your faith to God-ward is spread abroad; so that we need not to speak any thing.
1Thess	1	9			ipsi enim de nobis adnuntiant qualem introitum habuerimus ad vos et quomodo conversi estis ad Deum a simulacris servire Deo vivo et vero	Ipsi enim de nobis annuntiant qualem introitum habuerimus ad vos: et quomodo conversi estis ad Deum a simulacris, servire Deo vivo, et vero,	αυτοι γαρ περι ημων απαγγελλουσιν οποιαν εισοδον εχομεν  εσχομεν  προς υμας και πως επεστρεψατε προς τον θεον απο των ειδωλων δουλευειν θεω ζωντι και αληθινω 	For they themselves shew of us what manner of entering in we had unto you, and how ye turned to God from idols to serve the living and true God;
1Thess	1	10			et expectare Filium eius de caelis quem suscitavit ex mortuis Iesum qui eripuit nos ab ira ventura	et exspectare Filium ejus de clis (quem suscitavit a mortuis) Jesum, qui eripuit nos ab ira ventura.	και αναμενειν τον υιον αυτου εκ των ουρανων ον ηγειρεν εκ νεκρων ιησουν τον ρυομενον ημας απο της οργης της ερχομενης   	And to wait for his Son from heaven, whom he raised from the dead, even Jesus, which delivered us from the wrath to come.
